send_id,campaign_id,user_id,segment,channel,sent_at,delivered,opened_at,clicked_at,converted_order_id,conversion_type,revenue
3576937f,92ab77aa,3032ff33,충동 구매자,email,2026-05-07 21:01:00,True,2026-05-08 03:13:00,,,,
c9fa20ea,92ab77aa,98ecfd81,충동 구매자,email,2026-05-07 00:10:00,True,,,,,
7be47d82,92ab77aa,d5315c0c,충동 구매자,email,2026-05-07 11:56:00,True,,,,,
18a6bcff,92ab77aa,ab56f35a,충동 구매자,email,2026-05-07 20:47:00,True,,,,,
78a70a2f,92ab77aa,65d027e9,충동 구매자,email,2026-05-07 15:02:00,True,,,,,
79afeae4,92ab77aa,1c2b1380,충동 구매자,email,2026-05-07 06:21:00,True,2026-05-07 11:42:00,,,,
b47cfffd,92ab77aa,7bf7ebc9,충동 구매자,email,2026-05-07 06:56:00,True,2026-05-07 15:44:00,2026-05-07 17:57:00,32f27894,direct,71768
ae05ef38,92ab77aa,42cc4069,충동 구매자,email,2026-05-07 06:47:00,True,,,,,
d0806736,92ab77aa,a13194dc,충동 구매자,email,2026-05-07 14:10:00,True,,,,,
16f68993,92ab77aa,ea4bcedc,충동 구매자,email,2026-05-07 15:41:00,True,,,,,
0ce760fc,92ab77aa,f7fe150d,충동 구매자,email,2026-05-07 00:36:00,True,,,,,
500baeb6,92ab77aa,7b8d8c82,충동 구매자,email,2026-05-07 09:42:00,True,,,,,
08b1aab1,92ab77aa,e3c603df,충동 구매자,email,2026-05-07 18:48:00,True,,,,,
98d490b8,92ab77aa,cf365561,충동 구매자,email,2026-05-07 04:37:00,True,2026-05-07 06:12:00,2026-05-07 09:03:00,f37ea148,direct,51241
59bbad22,92ab77aa,a402dd0b,충동 구매자,email,2026-05-07 19:16:00,True,,,,,
bb307227,92ab77aa,23ec212f,충동 구매자,email,2026-05-07 09:40:00,True,,,,,
b727eb64,92ab77aa,088d8d7f,충동 구매자,email,2026-05-07 09:49:00,True,,,,,
abacdb48,92ab77aa,2c19e30e,충동 구매자,email,2026-05-07 10:34:00,True,2026-05-07 12:00:00,,,,
3ef63fd3,92ab77aa,ec3fc9ab,충동 구매자,email,2026-05-07 02:57:00,True,,,,,
2163ad30,92ab77aa,7578d710,충동 구매자,email,2026-05-07 03:40:00,True,,,,,
7c43b6e1,92ab77aa,4cf6a99a,충동 구매자,email,2026-05-07 10:33:00,True,2026-05-07 14:19:00,,,,
ea9cc267,92ab77aa,c8c83ab9,충동 구매자,email,2026-05-07 04:45:00,True,,,,,
4b6f6a8e,92ab77aa,1893f79f,충동 구매자,email,2026-05-07 05:24:00,True,,,,,
49b49eff,92ab77aa,a0c171b5,충동 구매자,email,2026-05-07 00:05:00,True,2026-05-07 02:22:00,,,,
6e14692b,92ab77aa,e4ba2959,충동 구매자,email,2026-05-07 05:07:00,False,,,,,
8c2e49e9,92ab77aa,18d77ee2,충동 구매자,email,2026-05-07 18:33:00,True,2026-05-08 03:27:00,2026-05-08 06:21:00,0508fb8d,direct,96874
4ba81479,92ab77aa,d08e84ed,충동 구매자,email,2026-05-07 06:25:00,True,,,,,
65987488,92ab77aa,81a9d079,충동 구매자,email,2026-05-07 22:23:00,True,,,,,
09462f5d,92ab77aa,cabb4d5a,충동 구매자,email,2026-05-07 19:11:00,True,,,,,
e9ecf193,92ab77aa,04a38627,충동 구매자,email,2026-05-07 17:01:00,True,2026-05-08 02:15:00,,,,
a6ae31af,92ab77aa,2b489d47,충동 구매자,email,2026-05-07 08:45:00,True,,,,,
47e7c723,92ab77aa,c386016d,충동 구매자,email,2026-05-07 22:27:00,True,,,,,
0b265ba1,92ab77aa,f31308c0,충동 구매자,email,2026-05-07 01:36:00,True,,,,,
954e9790,92ab77aa,1e7cb3d4,충동 구매자,email,2026-05-07 04:06:00,True,,,,,
344775f6,92ab77aa,f544f58d,충동 구매자,email,2026-05-07 08:51:00,True,2026-05-07 09:52:00,,,,
d2bb7282,92ab77aa,c8ef7343,충동 구매자,email,2026-05-07 06:15:00,True,2026-05-07 09:34:00,,,,
67936ad7,92ab77aa,8aa60e5d,충동 구매자,email,2026-05-07 09:22:00,True,2026-05-07 10:57:00,2026-05-07 12:27:00,,,
99959f34,92ab77aa,b3df2bc0,충동 구매자,email,2026-05-07 19:53:00,True,,,,,
b48d2d37,92ab77aa,6ca6dea9,충동 구매자,email,2026-05-07 00:02:00,True,,,,,
e40984ae,92ab77aa,9d9e5533,충동 구매자,email,2026-05-07 10:49:00,True,2026-05-07 11:03:00,,,,
19fcb292,92ab77aa,a99fe0be,충동 구매자,email,2026-05-07 19:33:00,True,2026-05-08 05:16:00,,,,
febac219,92ab77aa,05a19537,충동 구매자,email,2026-05-07 06:16:00,True,2026-05-07 13:48:00,,,,
b68bcde0,92ab77aa,f76a125e,충동 구매자,email,2026-05-07 14:39:00,True,2026-05-07 19:27:00,,,,
d0886382,92ab77aa,4284078a,충동 구매자,email,2026-05-07 15:23:00,True,,,,,
9703bcbf,92ab77aa,4423c18b,충동 구매자,email,2026-05-07 22:57:00,True,,,,,
f62d1099,92ab77aa,dad4545d,충동 구매자,email,2026-05-07 14:31:00,True,,,,,
94e5b87c,92ab77aa,697b0837,충동 구매자,email,2026-05-07 09:13:00,True,2026-05-07 15:02:00,2026-05-07 17:21:00,,,
47d9f257,92ab77aa,07f8228d,충동 구매자,email,2026-05-07 04:55:00,False,,,,,
6de37571,92ab77aa,159b7667,충동 구매자,email,2026-05-07 11:26:00,True,,,,,
939fc7f4,92ab77aa,802b61aa,충동 구매자,email,2026-05-07 16:53:00,True,2026-05-08 01:12:00,,,,
922e6f71,92ab77aa,6e5ff6a9,충동 구매자,email,2026-05-07 13:39:00,True,2026-05-07 17:18:00,2026-05-07 19:16:00,,,
487b6766,92ab77aa,605a4152,충동 구매자,email,2026-05-07 21:03:00,True,,,,,
71f157cd,92ab77aa,56738b1a,충동 구매자,email,2026-05-07 12:45:00,True,,,,,
1734f5b3,92ab77aa,01dcacdf,충동 구매자,email,2026-05-07 01:52:00,True,2026-05-07 05:36:00,2026-05-07 07:00:00,4c84fa05,direct,92358
ae445617,92ab77aa,8bf9ebcb,충동 구매자,email,2026-05-07 00:34:00,True,,,,,
0be23f40,92ab77aa,c95561be,충동 구매자,email,2026-05-07 15:48:00,True,2026-05-07 21:50:00,,,,
bb1dfd2c,92ab77aa,2c26e4e6,충동 구매자,email,2026-05-07 15:21:00,True,,,,,
e03900e9,92ab77aa,15f7cde5,충동 구매자,email,2026-05-07 22:54:00,True,2026-05-08 04:24:00,,,,
8ccb3f0c,92ab77aa,fa5d3941,충동 구매자,email,2026-05-07 15:53:00,True,,,,,
34b30e40,92ab77aa,529e8852,충동 구매자,email,2026-05-07 00:43:00,True,,,,,
f68c7f08,92ab77aa,23ca7afe,충동 구매자,email,2026-05-07 19:59:00,True,,,,,
01084832,92ab77aa,f9befa25,충동 구매자,email,2026-05-07 02:06:00,True,2026-05-07 04:59:00,,,,
c2372647,92ab77aa,61aaafae,충동 구매자,email,2026-05-07 01:27:00,True,,,,,
ed0c2313,92ab77aa,b5ba261f,충동 구매자,email,2026-05-07 05:08:00,True,,,,,
3d5c4a9f,92ab77aa,291de494,충동 구매자,email,2026-05-07 10:21:00,True,2026-05-07 14:26:00,2026-05-07 17:20:00,,,
fc956f5c,92ab77aa,e53e88fa,충동 구매자,email,2026-05-07 10:06:00,True,,,,,
b0153730,92ab77aa,d6cd3df7,충동 구매자,email,2026-05-07 07:51:00,True,,,,,
5e45f949,92ab77aa,d6e08d2a,충동 구매자,email,2026-05-07 13:13:00,True,,,,,
5034158c,57111b64,217210a9,브랜드 충성 고객,kakao,2026-06-12 09:08:00,True,,,77e650c3,attributed,213794
2317a7eb,57111b64,77617080,브랜드 충성 고객,kakao,2026-06-12 15:01:00,False,,,,,
4bb380cd,57111b64,cfa10ce6,브랜드 충성 고객,kakao,2026-06-12 14:13:00,True,,,,,
66ca2d25,57111b64,61d53f60,브랜드 충성 고객,kakao,2026-06-12 06:19:00,True,,,da3aeed5,attributed,84643
32106619,57111b64,fc43ed56,브랜드 충성 고객,kakao,2026-06-12 19:33:00,True,,,5e3982e6,attributed,193565
e09b6d67,57111b64,29031297,브랜드 충성 고객,kakao,2026-06-12 06:33:00,True,,,d2b6c39e,attributed,197667
7641a7d3,57111b64,20eed260,브랜드 충성 고객,kakao,2026-06-12 21:00:00,True,,,44b9979e,attributed,237990
a8531bb5,57111b64,8e47fb95,브랜드 충성 고객,kakao,2026-06-12 15:06:00,True,,,3a3a722b,attributed,155932
c35fd44b,57111b64,974ebe03,브랜드 충성 고객,kakao,2026-06-12 23:11:00,True,,,cd04be41,attributed,176759
543a80c8,57111b64,f458153a,브랜드 충성 고객,kakao,2026-06-12 01:42:00,True,,,,,
dbb2aa77,57111b64,0cadb6a8,브랜드 충성 고객,kakao,2026-06-12 06:37:00,True,,,eab0b321,attributed,246236
64967d07,57111b64,0a288aed,브랜드 충성 고객,kakao,2026-06-12 15:51:00,True,,,6948de11,attributed,186396
3cbf0fc5,57111b64,757e0472,브랜드 충성 고객,kakao,2026-06-12 11:06:00,True,,,,,
88084296,57111b64,034193b5,브랜드 충성 고객,kakao,2026-06-12 10:04:00,True,,,054c7ed9,attributed,226995
a771dccc,57111b64,5a55adee,브랜드 충성 고객,kakao,2026-06-12 22:59:00,True,,,,,
f5002321,57111b64,794fba35,브랜드 충성 고객,kakao,2026-06-12 22:32:00,True,,,,,
c94c4502,57111b64,ff2c0c9d,브랜드 충성 고객,kakao,2026-06-12 23:03:00,True,,,,,
e449f1db,57111b64,d81d97d9,브랜드 충성 고객,kakao,2026-06-12 07:09:00,True,,,021035b7,attributed,218701
ed6e5e68,57111b64,781a2283,브랜드 충성 고객,kakao,2026-06-12 23:18:00,True,,,aec57df6,attributed,221196
c1603f6b,57111b64,c0476d01,브랜드 충성 고객,kakao,2026-06-12 03:00:00,True,,,,,
8d8ec048,57111b64,611c09ee,브랜드 충성 고객,kakao,2026-06-12 08:28:00,True,,,,,
ee22992e,57111b64,09b2e8e9,브랜드 충성 고객,kakao,2026-06-12 11:39:00,True,,,,,
2802b701,57111b64,641828ad,브랜드 충성 고객,kakao,2026-06-12 17:27:00,True,,,b8b5e1aa,attributed,84972
46818de0,57111b64,a9993fb8,브랜드 충성 고객,kakao,2026-06-12 22:27:00,True,,,,,
c304c085,57111b64,6a8ec7b7,브랜드 충성 고객,kakao,2026-06-12 10:49:00,True,,,,,
1385c09c,57111b64,b90ca5e9,브랜드 충성 고객,kakao,2026-06-12 12:19:00,True,,,,,
69b4c670,57111b64,e7428897,브랜드 충성 고객,kakao,2026-06-12 21:13:00,True,,,f789ffcf,attributed,110779
9eb49097,57111b64,42e2a62d,브랜드 충성 고객,kakao,2026-06-12 05:43:00,True,,,,,
a275cb9d,57111b64,06a91def,브랜드 충성 고객,kakao,2026-06-12 04:21:00,True,,,bec64358,attributed,108756
a15ee68b,57111b64,b50dd263,브랜드 충성 고객,kakao,2026-06-12 02:46:00,True,,,29de83b9,attributed,140300
d3eef429,57111b64,8fa76c2e,브랜드 충성 고객,kakao,2026-06-12 20:48:00,True,,,,,
0651d3bc,57111b64,9948ca4e,브랜드 충성 고객,kakao,2026-06-12 04:31:00,True,,,f5c3daf1,attributed,196942
d452ae33,57111b64,1704f009,브랜드 충성 고객,kakao,2026-06-12 13:17:00,True,,,8de54423,attributed,147221
078e17fb,57111b64,be7a127c,브랜드 충성 고객,kakao,2026-06-12 21:33:00,True,,,f4bedcbf,attributed,228123
a8bbdd55,57111b64,fc138aa1,브랜드 충성 고객,kakao,2026-06-12 16:18:00,True,,,0b2eb15b,attributed,213534
802ecb4d,57111b64,8e3af5b8,브랜드 충성 고객,kakao,2026-06-12 20:35:00,True,,,c2c8393c,attributed,168478
a740aa27,57111b64,59f33cbb,브랜드 충성 고객,kakao,2026-06-12 22:05:00,True,,,0e61fe4a,attributed,192512
ab3eafad,57111b64,1fdce053,브랜드 충성 고객,kakao,2026-06-12 14:01:00,True,,,,,
77f576af,57111b64,22febf27,브랜드 충성 고객,kakao,2026-06-12 00:15:00,True,,,f406b6f5,attributed,90623
cb7bf506,57111b64,01c37b53,브랜드 충성 고객,kakao,2026-06-12 16:10:00,True,,,3476ab34,attributed,106873
0eefa20d,57111b64,5ce5089f,브랜드 충성 고객,kakao,2026-06-12 16:30:00,True,,,,,
72d33832,57111b64,6d5ec834,브랜드 충성 고객,kakao,2026-06-12 01:31:00,False,,,,,
a6e6913c,57111b64,e007193f,브랜드 충성 고객,kakao,2026-06-12 02:25:00,True,,,3edf7760,attributed,243842
452505ac,57111b64,2189558b,브랜드 충성 고객,kakao,2026-06-12 16:21:00,True,,,368635ec,attributed,236321
4dc08e13,57111b64,24f8ad55,브랜드 충성 고객,kakao,2026-06-12 20:50:00,True,,,,,
03e21e29,57111b64,beccc498,브랜드 충성 고객,kakao,2026-06-12 21:50:00,True,,,,,
f011431a,57111b64,67eaf646,브랜드 충성 고객,kakao,2026-06-12 03:09:00,True,,,ff596c81,attributed,118325
3ccd4697,57111b64,ef641a2c,브랜드 충성 고객,kakao,2026-06-12 10:17:00,True,,,,,
6a3b5114,57111b64,456d90d0,브랜드 충성 고객,kakao,2026-06-12 22:48:00,True,,,,,
f510a19f,57111b64,7fe2612d,브랜드 충성 고객,kakao,2026-06-12 01:33:00,True,,,,,
67227856,57111b64,1c202931,브랜드 충성 고객,kakao,2026-06-12 20:03:00,True,,,,,
4b6a37a0,57111b64,43acb578,브랜드 충성 고객,kakao,2026-06-12 23:36:00,True,,,,,
3a1d9723,57111b64,64df3cf2,브랜드 충성 고객,kakao,2026-06-12 10:36:00,True,,,,,
25074e9f,57111b64,337a2dae,브랜드 충성 고객,kakao,2026-06-12 23:20:00,True,,,,,
e0a273cb,57111b64,6840b2de,브랜드 충성 고객,kakao,2026-06-12 21:44:00,True,,,,,
cc0a1a3a,57111b64,4387c65b,브랜드 충성 고객,kakao,2026-06-12 11:10:00,True,,,,,
0e2f3275,57111b64,7b171f96,브랜드 충성 고객,kakao,2026-06-12 15:24:00,True,,,,,
e6cb8dcc,57111b64,7be3184f,브랜드 충성 고객,kakao,2026-06-12 08:48:00,True,,,fccced47,attributed,232619
fcf8b14f,57111b64,ed1538ee,브랜드 충성 고객,kakao,2026-06-12 12:39:00,True,,,3eaa2fe0,attributed,232642
a1057ec1,57111b64,1762539b,브랜드 충성 고객,kakao,2026-06-12 04:21:00,False,,,,,
4d0dfb35,57111b64,0c3cdc8c,브랜드 충성 고객,kakao,2026-06-12 16:06:00,True,,,,,
6c8b399f,57111b64,a065d66c,브랜드 충성 고객,kakao,2026-06-12 13:01:00,True,,,fd1f42df,attributed,221381
e3fb5816,57111b64,245b2cce,브랜드 충성 고객,kakao,2026-06-12 20:36:00,True,,,e679e3f6,attributed,91434
7b676d9e,57111b64,f8be9efd,브랜드 충성 고객,kakao,2026-06-12 09:13:00,True,,,c678581f,attributed,244844
d77d3654,57111b64,48ebdb56,브랜드 충성 고객,kakao,2026-06-12 14:20:00,True,,,148e475a,attributed,212060
0eeb5929,57111b64,aa789cf7,브랜드 충성 고객,kakao,2026-06-12 07:44:00,True,,,,,
e318ccb7,57111b64,3394c7f7,브랜드 충성 고객,kakao,2026-06-12 20:09:00,True,,,6e2f1681,attributed,83209
c7f93c48,57111b64,f780a6e9,브랜드 충성 고객,kakao,2026-06-12 15:08:00,True,,,,,
c8ca6644,57111b64,df5fe36b,브랜드 충성 고객,kakao,2026-06-12 18:20:00,True,,,,,
867f45db,57111b64,498063a6,브랜드 충성 고객,kakao,2026-06-12 16:09:00,True,,,,,
179b7f72,57111b64,8122ea92,브랜드 충성 고객,kakao,2026-06-12 19:42:00,True,,,c9b54d8f,attributed,210861
3077bbf9,57111b64,a0e5997e,브랜드 충성 고객,kakao,2026-06-12 21:45:00,True,,,,,
8f9a3074,57111b64,f3d0678f,브랜드 충성 고객,kakao,2026-06-12 09:59:00,True,,,,,
394cf17b,57111b64,6db40e8f,브랜드 충성 고객,kakao,2026-06-12 20:54:00,True,,,c233b718,attributed,196606
4e7e098b,57111b64,bbee8922,브랜드 충성 고객,kakao,2026-06-12 15:41:00,True,,,,,
299791ed,57111b64,8e66ec2b,브랜드 충성 고객,kakao,2026-06-12 15:52:00,True,,,,,
30809feb,57111b64,df2612e0,브랜드 충성 고객,kakao,2026-06-12 18:29:00,True,,,,,
d5ebb707,57111b64,3a698cca,브랜드 충성 고객,kakao,2026-06-12 11:07:00,True,,,,,
eec647cd,57111b64,42e24977,브랜드 충성 고객,kakao,2026-06-12 22:13:00,True,,,1861b94f,attributed,131043
0bf40d8e,57111b64,716afe12,브랜드 충성 고객,kakao,2026-06-12 01:18:00,True,,,7694c3a0,attributed,198456
d7c5b208,57111b64,a213c3da,브랜드 충성 고객,kakao,2026-06-12 19:18:00,True,,,,,
767b4758,57111b64,a0770266,브랜드 충성 고객,kakao,2026-06-12 02:36:00,True,,,28b4c7fc,attributed,116720
47245a85,57111b64,3c49d488,브랜드 충성 고객,kakao,2026-06-12 18:10:00,False,,,,,
bac24911,57111b64,b7b23bd5,브랜드 충성 고객,kakao,2026-06-12 04:23:00,True,,,,,
8f0a8d60,57111b64,a967679c,브랜드 충성 고객,kakao,2026-06-12 05:32:00,True,,,c49acd93,attributed,183120
5c14059f,57111b64,4dcf2573,브랜드 충성 고객,kakao,2026-06-12 09:37:00,True,,,1d75934f,attributed,104848
ce87e7f6,57111b64,fc7e45c8,브랜드 충성 고객,kakao,2026-06-12 02:43:00,True,,,9407e2d5,attributed,94887
0d93779e,57111b64,fec9eb61,브랜드 충성 고객,kakao,2026-06-12 03:27:00,True,,,4c8258c2,attributed,147435
6819dfb8,57111b64,d711370b,브랜드 충성 고객,kakao,2026-06-12 04:09:00,True,,,a7972c2c,attributed,192900
5889acdc,57111b64,9bd18e4c,브랜드 충성 고객,kakao,2026-06-12 11:29:00,True,,,,,
50e05808,57111b64,0c5f910a,브랜드 충성 고객,kakao,2026-06-12 21:04:00,True,,,d16d08ee,attributed,207369
2d422300,57111b64,091c4382,브랜드 충성 고객,kakao,2026-06-12 20:59:00,True,,,abbc7827,attributed,161795
2c208680,57111b64,bdb07f7c,브랜드 충성 고객,kakao,2026-06-12 19:09:00,True,,,,,
bae4651d,57111b64,214e7aba,브랜드 충성 고객,kakao,2026-06-12 09:08:00,True,,,a78318db,attributed,213151
cc2a5625,57111b64,75f57083,브랜드 충성 고객,kakao,2026-06-12 04:57:00,False,,,,,
d9f364da,57111b64,c797ec6a,브랜드 충성 고객,kakao,2026-06-12 01:48:00,True,,,,,
762501da,57111b64,e4f0ab22,브랜드 충성 고객,kakao,2026-06-12 23:39:00,True,,,,,
e72e0741,57111b64,c304f902,브랜드 충성 고객,kakao,2026-06-12 03:47:00,True,,,,,
01f655e5,57111b64,b0d2f262,브랜드 충성 고객,kakao,2026-06-12 10:20:00,True,,,,,
991d35d3,57111b64,cdcc4b65,브랜드 충성 고객,kakao,2026-06-12 23:05:00,False,,,,,
1d29ca52,57111b64,ab12ab8e,브랜드 충성 고객,kakao,2026-06-12 19:18:00,True,,,,,
32f5b92a,57111b64,89be495b,브랜드 충성 고객,kakao,2026-06-12 10:14:00,True,,,6bbf7fb3,attributed,86836
c59c3b0d,57111b64,1fe0fd27,브랜드 충성 고객,kakao,2026-06-12 12:23:00,True,,,,,
ee5d1c6a,57111b64,01328888,브랜드 충성 고객,kakao,2026-06-12 06:45:00,True,,,a47d6c9e,attributed,161365
635d0a89,57111b64,92945f5f,브랜드 충성 고객,kakao,2026-06-12 14:30:00,True,,,,,
28188868,57111b64,2c2f99cf,브랜드 충성 고객,kakao,2026-06-12 23:09:00,False,,,,,
91222a68,57111b64,ed93b2fb,브랜드 충성 고객,kakao,2026-06-12 15:14:00,True,,,996254f3,attributed,90130
b3e4d90c,57111b64,684a11c5,브랜드 충성 고객,kakao,2026-06-12 12:16:00,True,,,,,
e1876389,57111b64,2b666027,브랜드 충성 고객,kakao,2026-06-12 11:48:00,True,,,02c1758d,attributed,223426
3f6a6b21,5ac8cf58,cc94cde8,충동 구매자,webpush,2026-06-01 00:21:00,True,,,,,
f06850c2,5ac8cf58,07f8228d,충동 구매자,webpush,2026-06-01 00:09:00,False,,,,,
5157a885,5ac8cf58,03854d10,충동 구매자,webpush,2026-06-01 09:29:00,True,,2026-06-01 11:02:00,,,
1a790064,5ac8cf58,2c26e4e6,충동 구매자,webpush,2026-06-01 00:43:00,True,,,,,
56258c0f,5ac8cf58,ca667dbf,충동 구매자,webpush,2026-06-01 02:09:00,True,,,,,
9ea342ab,5ac8cf58,23ec212f,충동 구매자,webpush,2026-06-01 15:48:00,True,,,,,
59e6d463,5ac8cf58,d3d04755,충동 구매자,webpush,2026-06-01 15:20:00,True,,,,,
b9dd7040,5ac8cf58,de96dd17,충동 구매자,webpush,2026-06-01 23:57:00,True,,,,,
bebe5b95,5ac8cf58,9a52e131,충동 구매자,webpush,2026-06-01 06:24:00,True,,,,,
0536e484,5ac8cf58,33a001e1,충동 구매자,webpush,2026-06-01 00:57:00,True,,,,,
afe04fcd,5ac8cf58,65d027e9,충동 구매자,webpush,2026-06-01 03:24:00,True,,,,,
71bc079b,5ac8cf58,5156e167,충동 구매자,webpush,2026-06-01 19:36:00,True,,,,,
661d0f69,5ac8cf58,4cf6a99a,충동 구매자,webpush,2026-06-01 16:04:00,True,,,,,
84714877,5ac8cf58,1e7cb3d4,충동 구매자,webpush,2026-06-01 06:23:00,True,,,,,
a613f994,5ac8cf58,18d77ee2,충동 구매자,webpush,2026-06-01 14:26:00,True,,2026-06-01 16:46:00,,,
45f999bf,5ac8cf58,8fc0e2dd,충동 구매자,webpush,2026-06-01 04:46:00,True,,,,,
7b51a41b,5ac8cf58,1faeaaad,충동 구매자,webpush,2026-06-01 14:32:00,False,,,,,
51a8d35e,5ac8cf58,ccc003d0,충동 구매자,webpush,2026-06-01 15:51:00,True,,,,,
9d959520,5ac8cf58,ab121632,충동 구매자,webpush,2026-06-01 20:15:00,False,,,,,
ebcf956d,5ac8cf58,9580cf19,충동 구매자,webpush,2026-06-01 05:15:00,True,,,,,
f2ae2ba9,5ac8cf58,88230d04,충동 구매자,webpush,2026-06-01 19:48:00,True,,,,,
d676b7ef,5ac8cf58,4423c18b,충동 구매자,webpush,2026-06-01 09:38:00,True,,,,,
2cc9175d,5ac8cf58,3d6fb7fc,충동 구매자,webpush,2026-06-01 15:37:00,True,,,,,
dd6f0f6f,5ac8cf58,e334b2e4,충동 구매자,webpush,2026-06-01 08:14:00,True,,,,,
99025eb0,5ac8cf58,a2969c43,충동 구매자,webpush,2026-06-01 16:04:00,True,,,,,
d4a780b8,5ac8cf58,7578d710,충동 구매자,webpush,2026-06-01 21:24:00,True,,,,,
85face1d,5ac8cf58,e53e88fa,충동 구매자,webpush,2026-06-01 14:46:00,True,,2026-06-01 16:34:00,,,
49b090cd,5ac8cf58,b167357b,충동 구매자,webpush,2026-06-01 09:23:00,True,,2026-06-01 10:16:00,33379168,direct,57363
cc876874,5ac8cf58,9d9e5533,충동 구매자,webpush,2026-06-01 21:03:00,True,,2026-06-01 23:27:00,828a3a4f,direct,71235
019e5f17,5ac8cf58,802b61aa,충동 구매자,webpush,2026-06-01 16:41:00,True,,,,,
6a430859,5ac8cf58,3fa61e5f,충동 구매자,webpush,2026-06-01 04:55:00,True,,,,,
9183df53,5ac8cf58,cd1bbedb,충동 구매자,webpush,2026-06-01 07:48:00,True,,,,,
cf3a5750,5ac8cf58,d9697ad8,충동 구매자,webpush,2026-06-01 20:32:00,True,,,,,
39df773c,5ac8cf58,dad4545d,충동 구매자,webpush,2026-06-01 05:00:00,True,,,,,
1d6f8a95,5ac8cf58,92ce618a,충동 구매자,webpush,2026-06-01 08:11:00,True,,2026-06-01 09:19:00,,,
6d5a7e4d,5ac8cf58,eadb1790,충동 구매자,webpush,2026-06-01 19:47:00,False,,,,,
30789d6d,5ac8cf58,347a0f62,충동 구매자,webpush,2026-06-01 23:12:00,True,,,,,
15856404,5ac8cf58,d267a6e5,충동 구매자,webpush,2026-06-01 01:37:00,True,,,,,
d80b5f48,5ac8cf58,4f1fcbb2,충동 구매자,webpush,2026-06-01 18:26:00,True,,,,,
13faab4b,5ac8cf58,d08e84ed,충동 구매자,webpush,2026-06-01 13:00:00,True,,,,,
99b35fbc,5ac8cf58,b433276d,충동 구매자,webpush,2026-06-01 18:26:00,True,,2026-06-01 20:11:00,,,
84a2818f,5ac8cf58,79c4a4a6,충동 구매자,webpush,2026-06-01 19:11:00,True,,,,,
85c98d0a,5ac8cf58,ae071eab,충동 구매자,webpush,2026-06-01 13:36:00,True,,,,,
29e94bc2,5ac8cf58,d5315c0c,충동 구매자,webpush,2026-06-01 15:54:00,True,,2026-06-01 16:22:00,,,
7e316bda,5ac8cf58,617d116b,충동 구매자,webpush,2026-06-01 01:50:00,True,,2026-06-01 04:06:00,,,
aa33d346,5ac8cf58,23ca7afe,충동 구매자,webpush,2026-06-01 21:11:00,True,,2026-06-01 21:31:00,a1a41083,direct,85506
a9560016,5ac8cf58,f9befa25,충동 구매자,webpush,2026-06-01 20:20:00,True,,,,,
cdd42b1d,5ac8cf58,bed0232e,충동 구매자,webpush,2026-06-01 04:18:00,True,,,,,
f693a5a3,5ac8cf58,cf365561,충동 구매자,webpush,2026-06-01 23:06:00,True,,2026-06-02 01:58:00,7e6b8710,direct,83155
5fa3f9bb,5ac8cf58,f1233641,충동 구매자,webpush,2026-06-01 10:04:00,True,,2026-06-01 10:30:00,,,
e10a5e78,5ac8cf58,cabb4d5a,충동 구매자,webpush,2026-06-01 05:25:00,True,,2026-06-01 05:48:00,,,
4e6cc7e5,5ac8cf58,a99fe0be,충동 구매자,webpush,2026-06-01 11:56:00,True,,,,,
792914b3,5ac8cf58,e00d2d7e,충동 구매자,webpush,2026-06-01 20:29:00,True,,,,,
60c19677,5ac8cf58,ea4bcedc,충동 구매자,webpush,2026-06-01 20:59:00,True,,,,,
398276c1,5ac8cf58,cd8b1ed8,충동 구매자,webpush,2026-06-01 09:57:00,True,,,,,
1b994b1b,5ac8cf58,8580739b,충동 구매자,webpush,2026-06-01 11:22:00,True,,,,,
d810ae73,5ac8cf58,22a108bc,충동 구매자,webpush,2026-06-01 06:05:00,True,,,,,
c9d18062,5ac8cf58,0607afbe,충동 구매자,webpush,2026-06-01 06:41:00,True,,2026-06-01 09:10:00,,,
e3c882e7,5ac8cf58,b21f4f41,충동 구매자,webpush,2026-06-01 19:49:00,True,,,,,
4b52fb0d,5ac8cf58,82bcd961,충동 구매자,webpush,2026-06-01 20:12:00,True,,,,,
2699c7e8,5ac8cf58,215c2f4b,충동 구매자,webpush,2026-06-01 07:30:00,True,,2026-06-01 08:55:00,,,
c2140817,5ac8cf58,970da675,충동 구매자,webpush,2026-06-01 08:25:00,True,,,,,
d5357eda,5ac8cf58,4dd90cfd,충동 구매자,webpush,2026-06-01 23:29:00,True,,,,,
062ff05b,5ac8cf58,c89a0597,충동 구매자,webpush,2026-06-01 12:33:00,True,,,,,
8decd767,5ac8cf58,f7e27c9a,충동 구매자,webpush,2026-06-01 09:33:00,True,,2026-06-01 12:30:00,,,
5a17f8ae,5ac8cf58,ab7022f4,충동 구매자,webpush,2026-06-01 20:32:00,True,,,,,
2218a6cd,5ac8cf58,080455f5,충동 구매자,webpush,2026-06-01 15:47:00,True,,,,,
7c80edd8,5ac8cf58,838044ed,충동 구매자,webpush,2026-06-01 09:38:00,True,,,,,
20fcef0f,5ac8cf58,43e39bcb,충동 구매자,webpush,2026-06-01 23:15:00,True,,,,,
09a99f03,5ac8cf58,f0ddb1c4,충동 구매자,webpush,2026-06-01 02:35:00,True,,2026-06-01 05:08:00,,,
